booking_uuid,auction_corridor_min_price,auction_corridor_max_price,auction_winning_price
d75f6ae9-d0b3-4815-a2ed-4ff1d1987701,43.46,55.41,48.74
f361ccb5-5b36-4236-928c-78d021321b13,65.10,78.46,65.10
7343c2f4-f73b-455d-bbbd-197e86bf0c45,61.11,81.48,72.00
90052641-afca-469c-900a-651e82fb8dd7,106.89,121.60,111.00
bf5db7d5-3abd-459c-84e0-e29889418ad6,110.24,132.21,110.24
4c1cd74a-01eb-4f9b-83c3-f1ba847f453c,66.74,81.58,66.74
517ee9e0-b5fb-4b13-9e4c-a08b8797eab8,92.39,102.92,93.00
518dfa1c-881e-4c07-8744-218ef74c9046,92.57,105.75,92.57
60f0d947-f31f-4118-b11e-316b2b1a4c07,145.53,222.88,253.81
64649e6f-936f-4c61-b384-1a463d2e7b49,30.30,38.26,30.30
65a83e4c-e53d-4e49-8eb6-2ae759534c88,64.96,90.22,64.96
7e59f588-4935-4fe0-b3eb-904d10d2db4f,295.94,326.44,295.94
9185dfea-3fb9-4ba4-8d21-db8ce727613d,69.63,92.03,91.95
705dc8e4-b8e8-432a-abd0-72b2fd7e12f9,65.84,79.72,108.95
8669d2d8-78bb-4120-83a6-94e0652fb3f6,107.57,122.40,107.57
87dd4c6c-0f81-4493-8574-04e1e74bb58b,202.53,275.25,272.88
89a9ecf0-c9e5-478d-b4a7-b9cb60dabce3,62.97,76.65,62.97
a9a2d61c-e991-46ce-adcc-022421a7706b,57.74,75.94,57.74
ba7f36b3-3d1d-4285-9dc6-1ec317f93e53,203.31,283.92,305.25
1d6b5a8d-d875-4471-a0ee-0d5b06f68de2,46.59,57.22,75.00
260e5e2c-256e-4ae0-8bf1-9c18e8af4222,95.52,114.93,136.89
34e34733-eb78-4e5b-bdaa-7fbde20cd76f,85.96,94.12,85.96
469008d4-8264-4367-b3e4-6d66d2c1cd20,74.94,94.87,83.72
4d683cdf-2e85-45e3-aadd-86511c5b1403,75.11,91.81,75.11
4f36be26-e1f8-475d-bd80-a8aaab12be75,79.52,95.58,98.89
710796b2-7c49-4234-8941-fc4b39e80f02,77.11,101.89,102.84
85c39dab-edb7-4ab7-b820-30c512abc319,110.84,133.73,110.84
8b4f86dd-32ca-4f46-9ff4-132a8a13e168,94.04,125.39,53.65
8bdd4594-01b3-4246-a987-fca2ff8fc330,82.36,95.50,82.36
a82bd1c8-2896-4ef5-8511-eff4b5672b1e,39.17,46.41,60.00
acd9fcdc-2c5d-420c-8c8f-7b49c9146b79,72.51,86.38,72.51
bf6bbc48-beb4-4e82-bfa0-eec433d8448a,78.65,97.69,127.70
bfcbe93f-2bf8-4100-aa4c-5b938479b731,52.72,68.73,52.72
c9ee2095-e673-4185-8858-87094f062bc7,63.72,79.83,75.58
ca3fae0b-47b7-4f5a-963c-8cecea2c8026,76.17,90.77,76.17
cf09fc2c-c320-47bb-8f98-3a86b1af5b6e,269.24,310.87,269.24
d7b3976c-eaf6-4f1d-893c-84846708a27f,128.33,151.18,169.19
e6d8c441-ec27-4c26-9120-9cf0b38f43f9,78.56,91.91,95.00
eda0bfd5-ae1f-47a4-a5ea-51374a75991d,84.67,109.17,100.00
f8d89de4-93d6-44f0-bfcb-40e2dbc0bdbc,105.14,120.88,105.14
1760d593-09be-45bc-a7a8-4078648418d6,142.64,180.58,166.99
1f5329fc-bbb0-4053-9794-5b717ebbdd85,90.92,128.49,126.00
2a438fc0-8227-4813-8273-df87d8e5e277,154.84,203.71,154.84
2e8823ea-c2ba-427d-8718-b906636c03de,113.70,133.30,113.70
06eeb863-099d-4536-a006-60b03c32d2f9,80.00,110.00,106.64
2e808542-eb50-46a2-bb26-93bf4171654c,248.11,303.97,287.96
3f0b4fc8-bf0a-4748-9bb1-a0e5c1c68798,42.64,53.67,53.62
57e4570e-ae84-4584-b816-503a53d740fd,195.77,279.46,195.77
829d998f-ab37-48d9-9120-c9b90462cac0,148.67,186.78,148.67
85373a83-1e2a-4b3b-861e-21b80d18acf5,70.99,83.34,105.00
aae1a1eb-d40f-46f1-9f56-18ed03434557,46.69,58.83,52.05
4ff8c2b4-ddf0-4acd-90ea-5c7079fcac51,65.00,80.00,65.00
5848e42e-df14-48f0-bd2f-b8f38ee49572,124.35,172.16,124.35
5ee9bb6b-cce3-4c7d-960f-ebf76f9bd240,58.50,78.00,73.11
710534a2-2960-4edc-b48b-77b080e26494,127.20,145.28,139.00
887ee5a9-c941-4535-a65a-4cd8a31b4d4a,43.72,55.01,49.97
88ea5270-34d0-4b4d-b1cf-cfe6cc0931c3,99.69,123.01,99.69
c0c84e64-8648-40a6-8532-3e816b9e732d,47.24,59.48,51.32
c2e65a93-bbf5-4e99-9a3b-8712e5aca2c0,68.48,88.92,68.48
f13c1435-b802-4523-b1ed-3f3834324a08,60.90,75.56,71.97
ab22418e-6581-45f3-87dd-ef4d84545cea,91.40,102.67,91.40
b19a4757-d0fd-41e6-83a1-2d4f9fa1d071,142.31,192.41,180.08
d728fa0b-2fac-432e-a7ce-0552161a6a06,92.34,108.78,82.00
e786156c-b1c8-4bbc-a7ac-e44897c9b339,84.60,111.07,99.00
e9d4e92c-1373-4ae1-8c6d-446ce60ee2af,65.00,96.73,96.73
7b52efc0-f4fb-461c-b99c-e24bf36b0194,63.79,78.98,88.35
7fa7c5f5-5db9-4f2c-a4cc-0c21e6ba0ea1,134.11,160.73,148.86
840e1229-2ff5-465d-97f6-7ecaa747bc42,85.00,102.13,85.00
90dbfeb3-385b-4689-9e34-197a191c6178,98.79,111.69,98.79
9468c7bf-72ae-4f00-b1a7-cd37bf74fae4,63.86,85.15,86.51
c5fea7de-44a9-4e5e-ab88-f9776a024bc6,83.73,100.67,83.73
cf388211-e9e8-40cd-b1b3-3584f95062af,73.70,89.49,73.70
67d2d15e-90a8-4c06-a38d-74f30722d7a7,77.28,89.58,92.00
7da818f5-b1ec-4550-9cc2-a7a9fb11cc16,49.48,66.00,63.00
84287c6f-0356-43ff-915f-9c9536c8848a,52.30,60.32,68.00
84d3c049-07fc-4c10-b8b3-113d9fb79065,74.96,99.95,99.95
4cfab1cc-ca24-454f-abde-b5aa7e402e5b,47.90,68.91,47.90
60793b41-4d9b-4393-97d1-4806ce0cd919,93.57,112.97,93.57
09fac25e-d668-4489-831d-162a557850d0,93.41,111.56,93.41
14661d7b-8a20-4949-8bfc-484abdb82257,69.04,81.77,89.14
14fd4970-b6b4-4a2c-b071-04129dea220e,77.27,94.84,90.00
16bdac43-5885-4ab1-9211-624c87450725,93.62,111.87,93.62
1918d372-9233-47c6-a897-4e49b9d35567,62.81,83.75,70.00
226a6d49-d78e-46ca-989b-96d5c23462bf,59.56,72.53,90.27
23a185bd-9d61-42ac-9bb6-61374dcd7093,108.00,124.30,108.00
2a209467-20ef-4d99-b21d-8e0521884be3,155.55,178.33,155.55
f90433a1-cb0f-42c4-a5e5-9c920679a601,63.91,80.12,75.81
f9f68bd3-b6c2-43c9-b7d8-530fa3def6f6,27.14,35.63,27.14
a8ca177d-8033-4409-bf52-4c030e3c02d6,130.74,156.31,130.74
e3a60188-d6b7-4625-b587-f15d28348eda,67.30,89.74,67.30
3c98c29b-d5d9-45a6-9d4d-40d9d9494980,83.22,101.71,101.71
43fd47f4-a984-47d8-94d2-039e0bd682da,65.29,86.91,70.00
5f27d5d8-7b98-4009-a814-74485ad2e9d7,49.67,64.11,57.47
c2c25bed-7127-40b2-ac6e-b325a05f1ccc,54.89,91.50,54.89
dc8e4c64-22ad-48eb-aa7c-58e63f2ed6a8,58.67,75.22,87.77
b4b1d74e-e1ad-4da1-8dcf-8163bc860ceb,56.25,68.83,59.03
c3c12a5a-4e65-4356-beef-8326a2b0e752,76.75,94.06,90.00
d1567394-0362-4792-a6eb-d45041183374,86.86,96.45,86.86
097f7bb8-0672-4eba-a6ff-1f000c0a2bd1,503.31,615.15,503.31
0aaefb1a-d649-416a-99f8-1e5377082cb8,90.96,113.92,143.08
291ffe2e-9dc7-4496-a0df-67fe4d168db5,70.54,82.77,70.54
38f4c653-1b0a-4e64-bd53-ca8543935c4d,162.35,234.96,220.29
4594bc23-519d-4093-a99b-fab71758948a,71.04,90.93,71.04
7c9c0a23-a13f-4f49-83b3-232c6df61373,97.47,114.66,98.33
7fa2f4cc-dcc4-4b0b-b625-61e59472893d,105.47,123.62,105.47
a8df8de2-424d-4f92-a299-788708a573e9,58.09,70.96,58.09
b1fb1c9a-64b0-4b83-87ff-85f8c8f14e9f,65.82,77.18,70.00
bbedc77d-02a2-40f1-8b46-0d40960385b9,91.52,108.72,91.52
219a8b13-5919-4215-ad86-64be304ad275,126.29,162.45,162.34
227e3896-95f1-4f48-997e-0e554ed105b2,40.07,47.24,70.00
2c03f952-2dc9-4e0c-9e08-bae41e66dcd2,79.26,90.33,79.26
3ca06b34-5127-401d-a07a-78e8a8b81d0d,76.13,93.14,76.13
017ad87e-9155-46d2-9b67-cdf742a212cc,58.50,78.00,58.50
04c9668d-ea2d-433e-b27d-723e1e6cb85b,49.11,61.50,47.25
08c8fd6a-11ad-4c1a-922f-33869ec7eca3,104.51,127.73,127.73
14643cd0-a1ed-4939-9a1f-b5d0c320402b,184.76,210.31,184.76
15c7105e-494d-44b2-9eae-ec23968b46fa,75.78,101.04,90.00
d37f7d90-1ad6-4f74-8c41-1014c2291d55,85.74,119.08,85.74
f2556bce-279a-4622-943f-f55299313c34,94.71,124.43,94.71
013fbfb9-4b5b-410b-b4a5-3eb5b1d6bd1f,84.12,115.91,84.12
13156948-1b7b-4735-9245-bf234a98f1a5,74.51,83.21,83.00
1b0a4a58-baa4-4196-9edf-36784bfd1ec5,66.45,85.94,83.67
380125fe-d4f7-4ead-a2d9-da647f00abc9,130.09,149.11,125.00
5d20529d-8c62-4e44-a7af-5277c7a81410,67.05,85.39,67.05
738e5cce-c311-427f-bd11-59750368916a,70.00,80.00,71.11
801887c7-27d2-4a06-91fb-94109a1cf63e,31.74,36.74,41.00
950af035-c0f3-41cd-9e74-4d2be06d877c,82.19,101.52,86.47
f9667351-a056-473c-bd71-158dc0aa0436,76.76,99.66,76.76
bef1088b-75d9-411a-947d-6788834e546e,116.37,143.50,135.00
bfc0921d-17ba-403f-b888-b3f67fffb08b,61.63,77.40,77.36
d1700dfa-feb8-454f-9960-6e7f3a0d6bee,45.15,66.36,76.00
d3a39592-0c0b-4b63-a0bc-e334e4a02b95,33.89,43.91,45.00
d75b600b-c48f-4d71-9de2-f75af8587cd2,135.88,150.89,135.88
d8694d13-8763-41f9-8ade-095a723128b2,50.24,67.12,63.00
e60bf1e6-56f3-45bd-a924-9376ea28324e,89.13,123.93,107.08
e6445e09-6fb0-44ca-a579-683eb530d382,31.33,39.82,31.33
ef33d2a8-2f52-4ead-954f-99494c1fb7bd,80.62,86.79,80.62
f62d511c-c47a-4a1c-aecc-633b9c33936c,61.92,75.76,75.94
f8f4b15d-c7d4-4552-a5b1-02f770ada9f5,59.13,72.65,59.13
fb19d0c1-4bb7-4e63-94a4-0f7a5b6dd128,60.26,74.58,71.04
00bd337b-367d-430d-8d29-7fd968d9d895,110.78,128.85,107.00
06b6a73a-5c85-4e9f-bc85-c8d1ae8368e5,83.30,103.83,133.46
0816aa2b-881e-4948-bfaa-d3b9c33cd1d9,78.52,94.65,78.52
0eb38175-bc9a-48e6-85bb-96b47250430d,105.47,123.62,105.47
1109f296-cd86-4bfb-a855-c77994c7572e,87.95,148.87,87.95
2c5f3c7b-ff6c-4cf6-98d2-0dbfd6d63e60,59.13,72.65,59.13
5f498c7b-a8ff-46c6-a2e5-25b63d78f095,101.02,116.82,109.51
8206a6e9-1da8-430c-85bf-bcfe1183a949,75.55,87.10,82.00
88566d7d-f596-4dd9-baea-1a0dcd538a6b,34.54,54.29,48.45
8b669576-a6ca-46d7-b116-16414ab79e5b,49.76,62.21,49.76
aa3146aa-15a5-41d5-8cf9-4a6115ba02b5,33.00,45.00,53.00
abd69e7c-d9cf-41d7-9b70-88ae0732daa1,51.74,69.28,61.44
3f940e56-18cb-4873-a50e-ae4faa08dc71,27.14,35.63,27.14
66582238-a8d7-4e13-b478-f46cb4d494bb,176.52,205.11,176.52
8b1659de-5689-4740-a1f5-62add1123f68,56.40,74.31,65.31
8df1988c-122c-4a4d-b3c4-2083b3a4b780,108.09,131.96,171.94
ec1cd9dd-f8ba-43c1-9507-1952f1f694fc,30.63,39.81,41.00
f3b8b57b-d603-4983-bf78-856b9860e1a0,94.92,111.25,94.92
f9f8c092-9550-4739-a527-3a520164ac4f,122.92,171.67,180.00
136a102a-360c-45db-a6ce-af6ad6b17360,138.47,179.15,138.47
1e7fce76-ee97-4af1-b221-c77a0e4535cd,53.32,66.50,60.62
362eab29-c155-4a19-a9ea-c148ceff9503,34.86,43.52,53.50
4ecb50fa-642c-4cb2-a93d-45cea6fbb80e,112.94,130.05,178.34
54ccbc42-c72f-436e-b2a0-e247de4c0825,89.10,108.23,89.10
62defa49-f75f-4a65-ba37-de71e3bf0bf3,70.86,101.64,126.00
68c57534-3917-496b-bca1-dd29abed0598,87.21,112.86,96.58
7a6866a9-79bf-4f46-862c-25876decbdc3,87.92,103.32,87.92
ada12823-b1fd-40e8-add9-466892641dc6,61.95,83.45,61.95
a15e6fe4-1344-4704-b945-8e4d8766daff,97.14,117.16,100.00
b5ee0606-fbc4-4b73-bc8f-42cb4fcc8975,120.25,240.29,220.00
c58d5509-44b4-49fe-aaa6-e2e30a2fd29f,249.50,360.47,249.50
d85df48a-81f2-4d1f-8da5-4b31eca2eb41,42.11,53.01,51.79
dae67713-5fee-4500-9719-02a2c4a3b60c,110.10,123.86,110.10
011225aa-ded8-464c-b1bc-b6bcb12048f5,71.45,78.42,71.45
1253dfc0-c7f9-4899-8671-d3b0ee3f90a1,361.80,444.95,570.40
19bb7ac2-1d98-4b91-956c-75a429a0d757,179.03,200.67,179.03
36b97a8c-2d73-4617-a49b-fa36d0dffbfe,48.78,61.05,75.00
61d6d88a-125a-4b31-9ce6-93cbdb82e415,52.22,63.82,61.18
03ea7e38-7faf-4fc2-bf01-96b353fd693e,82.26,143.30,82.26
0d5cd494-ddc6-40e0-83bc-323acf5f9e32,87.87,108.16,84.00
1feda520-c882-4f4a-b57b-936edde68f70,46.45,59.23,58.11
2198ee6a-0934-4635-887b-844f268d406c,74.36,87.31,82.00
282aad32-3bff-4d30-8c69-1da841825cde,77.15,100.22,100.22
2b3587b4-decb-4350-9eaa-09f5eda3b36d,99.95,121.06,119.39
499265f0-3696-4490-bcd9-ddbbb12e246a,169.41,240.08,210.76
5996f0ec-1fec-4a6d-9ffc-5268bac15467,68.54,83.17,68.54
5b06b198-c931-4f32-8d8f-0e73837dde74,112.25,135.79,132.00
618715b9-69f5-4f61-abd0-f2991a774c25,61.39,80.89,61.39
78448cb0-2b81-400e-8a9b-dab7bbd6735f,78.90,93.20,117.48
7d1f011c-b72c-43be-ba88-df8f641c77fa,74.19,87.84,80.00
7d5c35f7-683b-4c88-99f4-3a6d833b0072,93.04,102.22,102.22
8192212e-8f5e-4723-a90e-ed5f502a8bdf,90.40,119.49,114.00
900f9ee4-75a4-46fc-bd4d-06cc0a66d5fe,64.58,78.93,78.93
9208b5d7-33b2-4ff4-a817-d52d1e1d15cb,65.39,80.29,98.00
a0dafaf9-dded-4e17-8611-bf7bde0b4979,87.47,102.83,87.47
af4466d5-b666-4331-ade1-c9c1d24680ad,131.01,153.25,131.01
2e849a47-00b2-483f-8291-c90a9a362b39,182.94,212.13,222.03
33d56d7f-b08f-45cd-b55f-f5997701d48a,55.05,68.21,55.05
472c0a9a-2a1c-4a08-98f7-52db2ff04544,104.70,129.37,132.40
aa6f3d69-ca58-4086-9a78-38ba92988013,66.71,77.49,73.00
b56ac2db-8257-4295-a265-cc9efb4b75f8,54.76,67.24,54.76
c1f76c1e-26b6-41c1-afc9-2a5a8dd717d5,43.36,55.24,43.36
cc26656c-c0f4-480b-9e4e-713807cfab85,66.59,78.83,66.59
e11a1446-d330-48c9-b88d-5e95824e72c9,90.53,102.54,90.53
e1d9984c-e45d-46a3-b503-c8d8c7f5642b,36.05,43.46,51.00
916d34c1-d314-4133-814c-c7c86a5f6fd2,107.82,122.69,107.82
92072b49-7458-44b3-a9e4-bc1de4e7cfe1,79.63,110.43,93.00
928d1d26-eaa8-49a3-a43a-417fec705b28,63.09,74.35,80.00
94df4d01-f89b-48b8-8833-83ea8ac0bc6f,76.09,98.69,83.62
08ae0a76-f795-4c97-a4a4-1f60d9ea9b60,32.19,41.77,45.00
0e04568a-bf33-4457-8028-a4f1cd430062,53.46,67.35,53.46
0fe01556-af94-41c3-85f3-1cbac213b4b4,125.39,191.55,210.00
118d4935-1f46-4f17-8edb-57776b044444,46.70,54.30,73.31
144d1384-681c-491c-830d-d9f1927af95e,78.45,95.89,99.70
2a70d773-b17d-49c8-aa19-0854f0fd13e6,71.94,83.11,68.00
2f03226b-d996-43d9-b56b-7f495a62951b,306.41,338.48,306.41
f270aa38-bd75-455b-ad0e-d4d1fbc84bdc,81.34,93.57,81.34
5498755b-ed59-47fc-b5f1-c131c22c068a,199.67,309.02,318.84
67aeaa83-5f93-4504-ab15-40fdb98bc0d8,83.59,111.46,111.40
6df19b8c-7499-4894-8853-0fb450fa52ba,93.51,119.21,112.00
7a23ff8b-8d35-444c-b1da-f318062798b3,30.10,38.00,50.00
8a22540d-1de3-4afe-9b4e-046bb5d71068,65.18,73.90,99.84
93bdf3f0-2f85-4023-a99b-30858e258a52,71.21,83.26,71.21
bc089bae-d02f-4497-abc1-c5fc318be612,40.28,46.43,62.00
c07076b9-e3a2-4cc7-bfe5-ebde2bc98666,55.43,63.08,55.43
ec66d265-9d69-4810-992d-1e3a627f6434,71.74,124.34,124.30
eeb0a92a-261c-4e19-b3c5-2f1271a55236,95.76,117.05,145.00
740c12a2-0dd3-466b-bbfa-dc75c6353280,190.82,232.11,303.13
8ccde615-8ccc-4aeb-ad93-6515d5fd25f9,89.12,118.34,103.61
a6bae388-d641-4839-ac8c-04da0da663ec,37.50,47.96,60.00
afc173f8-cd18-459e-8988-f3f70307b9c4,149.54,199.38,193.78
bdbd5e04-1a80-40db-b70c-507b08693171,206.23,239.28,206.23
cef65a54-dea5-49fc-b7c5-39bce1e22491,79.37,98.00,92.20
af55407b-227d-46db-8719-ea24a8afe7ac,58.28,77.16,75.60
b5d86dde-b439-489b-889b-9dfbaf7143b1,82.06,100.30,82.06
e6de67aa-91ac-4d33-a3a5-80d7734ee12a,98.98,128.07,98.98
fc44e54c-28c7-457c-99b9-0188d805ba6e,24.55,32.60,47.25
a7bbdb64-c191-4717-838c-5fe6be3d3fc7,78.98,97.42,78.98
b456b4e8-a5d2-4f89-a85b-b05e7428ae06,36.52,57.41,48.45
bd2ba816-1b67-43a7-a8f2-85322521761b,71.21,76.21,80.83
b33258dd-fde1-4736-a648-229a473154f6,67.05,84.89,84.89
ed4c4cd6-1768-4466-bed4-f9fa377d2e42,63.81,71.05,106.62
f0cec947-0ae8-4ae0-825e-5c512ca022fe,99.61,128.36,124.20
bf947be5-0b72-419c-a188-197e002675b4,86.70,95.13,88.10
edcc72be-8225-4841-af9e-84c909e2cd05,643.10,722.79,643.10
0acd7c2d-442e-4a2c-b308-0e277e507326,74.70,103.75,81.14
1aec3901-e708-4885-a82b-beb11fc6a28e,61.39,80.89,61.39
2123b345-e44a-42c1-a44b-f6f7679b2698,56.85,62.57,56.85
5082aad9-7b09-4b83-8be7-a6187dde5726,77.20,92.76,79.42
e70094d0-9c14-449d-8d24-b832a4013cbf,103.44,117.58,103.44
fb4692b1-acd1-4ec4-82f5-810521ec80c6,45.71,57.72,45.71
fc9b68e5-bfc0-44eb-8341-2f21953e9f40,73.49,106.08,126.00
02a15bed-9a6e-4b71-bd1b-61af6e642d3a,58.41,82.02,89.40
0681b012-ee3f-40b9-b409-9498a0712fd5,79.01,90.46,80.28
0efaa656-a37a-4c7e-8b58-cce3a3296b59,92.95,111.09,125.11
10afbf24-58e6-4183-a279-d96435d48cbd,94.68,109.86,115.00
545445ca-827d-4f50-b177-589fbe2feb96,66.60,78.34,94.19
daf207f9-0fed-4d99-8bff-5c83e43d3bf6,57.13,71.25,81.49
eb3e9f5b-eea3-48b6-b636-a69dff75f440,80.43,107.24,98.25
f68359c1-331a-457f-b00a-4172e77c3a3e,77.28,95.53,91.42
0d884672-f24f-42b1-96ac-f8833e850dd4,44.42,53.46,74.00
11bc2d2b-f23b-4c7a-877c-392c23bff335,155.97,214.73,204.31
17d136a1-cdfc-449b-a947-34d201b7a788,129.13,221.96,229.00
190c0da7-a38d-430c-a301-3f9a1ad1e4c3,55.26,67.58,55.26
def4f629-0320-4efd-87d9-9f04ca51ad35,82.03,94.49,82.03
ebea1159-a89c-4bb3-8289-8cc1eb380cc3,93.98,133.98,93.98
fe49d970-2adc-43a8-92e7-e89ffce786ac,101.37,119.81,101.37
10746ea3-5756-4789-9b9f-ceb5e9b8bfbb,51.17,63.32,67.91
586160a2-9b3e-4a2d-aba9-ac092185b52c,95.85,108.77,102.00
fe9c4b85-6026-4237-bded-8b1abb9eafdb,59.23,68.39,59.23
b1be74f5-74dd-479e-8576-01cb7afa92f7,124.22,165.27,124.22
ca93cc8b-5285-4eb3-8a92-fc137419619a,89.63,99.14,93.00
cbbba5b2-6418-407d-83c1-88af949e06a8,152.08,188.52,152.08
cdd91e7f-458b-4c00-a813-2b21cd95fd87,90.08,108.47,84.00
db0cafe0-97e4-46a9-a41c-f0bd142cad65,230.00,268.48,238.54
98aac8c4-5696-4181-b745-209276a1cc48,142.61,167.65,142.61
a36f9dae-3f50-4206-8bae-67b39d429545,69.25,81.57,80.00
d93fefb7-9e8f-4143-b1ab-19d54bae55f8,59.78,71.81,100.38
dce8b8c9-9d24-4d8d-b142-faf2211e3ed3,91.85,109.99,91.85
b93a41ff-755e-4f0c-a754-2576c66b2ed9,48.26,59.51,48.50
bdd6c7af-6567-4989-b1fc-f0382608bed4,37.50,47.96,37.50
c1df8985-6f0d-4506-aa38-89478e853118,84.49,109.16,84.49
dca87388-8059-4a88-aa74-7cf998861f3c,76.72,94.03,90.00
e15337ef-4d61-40dd-95ca-639ef8dafa2f,63.81,75.28,63.81
f775f85e-9dcf-4f5a-9823-392f68d2729f,60.33,81.00,75.30
a253df68-2eb1-482b-82d6-e7a219de1d3f,90.00,110.00,110.00
a287d0c8-b753-4f03-831a-5fbbaeb9fcf6,75.62,92.81,75.62
a59bf6de-60bf-46be-8d1b-5deba045dbc6,67.60,85.72,81.67
a9f5c6ec-5195-463f-8d0b-902f8eb538df,80.88,85.95,84.56
b9d902a6-e3f2-491b-86d3-227fd1a03171,62.13,75.28,93.88
e025a89a-77f4-44af-8127-05dff3ae7996,30.73,39.91,40.00
e0af3c52-31fa-49b2-ad7e-e101fc3d1605,76.02,98.58,92.00
1244fdf9-1986-455d-a52d-5578b1678f0d,146.80,178.05,146.80
20ea4296-acac-4716-a470-7681eb53e239,90.29,104.74,110.00
34dec7e9-00ff-4424-af20-6136e1bfbf79,68.66,80.88,80.00
4882abdf-d039-49b3-9360-e2cf0a7291ea,99.50,128.19,99.50
59d76a92-b482-4e23-9922-4b794f212c4b,101.60,124.17,101.60
09beccd4-9082-4f11-bbd6-37f992ff6a52,64.26,78.73,110.43
385bc330-7e9a-468f-82d3-d745b0e44253,80.05,97.83,97.78
3a330265-4cf8-49a0-9fb4-8874d69ffbb4,229.25,292.18,229.25
62b1d59d-ba66-4ce0-8e19-b2a9fc50524c,126.61,143.22,126.61
0406b7aa-88c0-4071-ad7e-d7bc31681614,34.23,44.11,40.00
2a8f89e9-ee91-4c44-916c-a1cb2f0f60dd,41.50,54.26,41.50
011b6eb4-2917-4d2d-9027-41f4418798dc,56.70,70.21,56.70
55f74f61-5e7f-44f8-a1e1-5427930ea051,117.73,121.52,117.73
67533eab-ae7a-44a1-a243-602b64612a0c,61.34,74.00,103.60
c0972ec1-b7a6-4759-81c3-bc1081def46e,59.06,72.77,69.32
c60332b5-b3a9-4b4d-978a-6b542ae2a2d7,45.47,54.96,55.00
e76da1e9-92cd-40a3-bfa7-c19da4c85179,127.32,194.55,127.32
e86434c0-2cdf-494f-82b5-d7a211a0d204,95.94,107.78,95.94
81c61861-a0a6-47e6-877d-b351125c8f9f,113.70,134.60,150.88
9e26ee6b-acc9-4fbf-9582-9b7266cb4e49,187.87,212.32,187.87
aad31513-408a-4a51-929a-ef069185bbd1,88.62,102.67,72.00
aae42541-3946-451f-b554-5e4b70967d69,70.89,91.65,88.64
af2eec54-2b75-42ec-a87a-7f7cec96756a,93.35,111.95,93.35
f43537eb-9895-48f0-80e0-201658c06359,89.86,127.72,111.82
eb7c402e-f953-4f1a-b21a-431cd11a8950,45.15,66.36,76.00
90ab640a-25b2-4ebb-9fcd-def3e54e61c3,142.62,167.02,142.62
ae50a54e-ea48-4490-9817-2ed4dea99244,66.28,81.57,67.00
c121a2c5-e353-45cd-bfef-102e25b2b32f,191.04,242.59,237.35
f0eb3707-0292-4ea6-ad4b-785ca8c070f3,63.01,85.28,93.86
f1a2655d-c1cf-4cfe-98f3-c3ad4583d540,101.02,120.00,115.72
94c32f2a-d0eb-4be9-8513-037bb0af7907,62.47,77.90,62.47
99e9de76-76f5-48c6-974d-19940bd0c126,75.77,92.74,75.77
a09805cd-589f-4d76-8375-41386319b652,308.85,391.21,391.21
a5a43313-a2a1-4746-8e2d-dd7f42c5df63,79.84,151.69,79.84
a8981509-46c1-4374-a90a-01559d8cf4a0,91.73,109.04,101.33
ac05cb79-aa08-4c2c-9d09-7bc5369d2380,85.99,100.78,85.99
ad1c228d-a687-411e-b191-cdcc3e438a93,92.74,111.88,92.74
b80eb656-74d7-417a-9b0b-7b7e08bdde7a,77.67,104.47,104.83
fecc11e3-9b1c-4b06-bcbe-c71408e779e1,119.48,164.37,119.48
ff204aee-b7d3-4b34-ad48-d6c9a2559567,127.47,169.96,127.47
804e995e-7046-4d9c-b41f-b66890992ac6,88.03,96.91,88.03
85eed4ab-e641-46c1-8e4f-40b818a88f8a,124.45,152.71,124.45
8698e32f-9e00-4ff6-93e6-dd84ced620ee,33.54,43.48,41.00
ad1a0bef-bfac-4363-a28b-29297c6309dc,179.18,247.26,179.18
b2ef94ac-7047-4306-9d39-975b008930e2,91.33,110.51,99.85
b6180df8-fd5f-47bb-89f3-223d656297c4,91.34,105.96,110.00
ec3aef81-dcd8-4ef3-ae4f-86e2f118712c,263.17,336.97,263.17
f6e68967-95d4-47be-9852-3ee24473c431,156.28,179.19,188.00
f90d200f-ad1c-4fc0-971c-8ac753b3a94b,47.82,60.45,47.82
92fe0101-b1a5-4257-bf86-ba756f05378a,61.33,77.80,66.00
95591d47-4242-4046-86b6-33818014c55c,86.87,104.20,117.79
a8eda8cd-1771-4424-905f-c3875aa319fa,76.75,94.06,90.19
a93abcaa-bd0a-44e5-909d-4f4bd1f273e6,65.88,80.52,78.84
f5dec35f-73b6-4061-8eff-9d917872c929,90.60,108.73,90.60
ab6a301d-f032-4e27-930c-882fd0904585,81.29,86.57,85.06
d7d28120-5ece-4d86-8565-a05a37231439,144.17,207.83,144.17
daf6a8ec-cdba-4722-9a81-c0dc07f22f24,170.98,237.53,222.71
e31d99cb-0acc-4eeb-98bb-d121d4e81199,51.26,64.86,51.26
e8378f8e-1df7-4c24-9ff6-4675026598a8,47.53,57.10,63.00
fbaea51d-576f-42c6-aee5-98562e0fabcb,73.01,138.71,131.41
87788925-014f-40f2-b840-75a7b6762b4d,56.13,69.65,66.63
8b4930ff-f85b-43d7-9035-0823923eb0db,64.59,78.18,74.00
9083523e-3014-44de-a483-f76b13c6b215,95.59,115.52,95.59
a4d4ece1-b1a0-42ef-8ad2-fec79ebd19b2,95.02,113.30,105.00
